delivery_id,order_id,delivery_status,delivery_time,rider_id
7117,8748,Delivered,18:56:04,16
7118,3964,Order,18:20:58,4
7119,9886,Not Delivered,4:50:20,7
7120,2212,Delivered,19:41:44,17
7121,4678,Not Delivered,23:33:53,10
7122,1830,Order,6:00:35,19
7123,893,Not Delivered,16:43:12,19
7124,6488,Order,12:19:32,2
7125,1331,Delivered,"1 day, 0:30:58",19
7126,9858,Delivered,20:48:18,11
7127,570,Not Delivered,8:01:22,11
7128,7276,Order,5:48:50,19
7129,9246,Delivered,"1 day, 0:23:10",9
7130,2299,Delivered,3:00:02,6
7131,6639,Order,18:39:55,4
7132,7505,Delivered,20:35:14,8
7133,2359,Not Delivered,22:26:54,8
7134,697,Not Delivered,23:30:02,6
7135,150,Order,7:44:19,14
7136,4596,Not Delivered,20:18:26,6
7137,6104,Delivered,5:39:43,11
7138,3175,Not Delivered,11:29:34,1
7139,9663,Order,1:41:21,4
7140,1595,Not Delivered,18:01:39,14
7141,7037,Order,21:54:43,15
7142,5563,Delivered,7:28:51,12
7143,3733,Order,8:05:13,2
7144,8897,Order,19:44:49,14
7145,8634,Delivered,17:40:51,8
7146,9795,Delivered,20:00:30,8
7147,5163,Delivered,17:22:29,5
7148,2698,Order,10:35:15,19
7149,2484,Order,1:31:04,4
7150,1106,Order,12:53:26,5
7151,8660,Not Delivered,20:54:00,8
7152,4615,Delivered,21:35:43,11
7153,3197,Order,0:08:29,7
7154,5563,Not Delivered,"1 day, 0:08:48",9
7155,1175,Order,7:47:06,13
7156,7613,Delivered,10:45:15,8
7157,6209,Not Delivered,20:07:33,14
7158,2156,Not Delivered,17:35:41,13
7159,525,Delivered,22:18:25,15
7160,7722,Order,"1 day, 0:53:49",15
7161,4833,Order,14:23:52,12
7162,140,Order,6:57:06,7
7163,4777,Delivered,14:09:30,13
7164,3088,Not Delivered,11:42:50,7
7165,6368,Delivered,17:52:14,11
7166,2077,Order,6:25:06,20
7167,9268,Not Delivered,21:54:47,17
7168,5759,Not Delivered,4:26:47,1
7169,9176,Order,1:08:16,16
7170,1347,Order,12:44:43,4
7171,6561,Delivered,16:51:38,10
7172,942,Delivered,11:44:32,18
7173,5577,Order,6:02:28,11
7174,864,Delivered,8:58:28,20
7175,8067,Delivered,10:13:14,20
7176,4852,Delivered,8:42:22,4
7177,1675,Order,3:10:02,4
7178,8162,Not Delivered,9:14:12,1
7179,7776,Order,10:10:56,16
7180,7096,Delivered,5:20:00,3
7181,9115,Not Delivered,13:51:06,2
7182,8075,Not Delivered,12:49:11,11
7183,2997,Delivered,18:12:28,19
7184,5556,Delivered,6:12:25,4
7185,537,Order,21:14:13,9
7186,902,Delivered,11:46:06,14
7187,8990,Delivered,7:32:04,8
7188,139,Delivered,23:20:04,14
7189,3972,Not Delivered,19:36:25,3
7190,1210,Not Delivered,10:47:38,20
7191,533,Order,2:35:44,20
7192,9578,Not Delivered,23:54:02,1
7193,7972,Not Delivered,20:58:13,15
7194,186,Not Delivered,16:15:42,15
7195,2599,Delivered,9:27:01,12
7196,2025,Delivered,12:38:53,9
7197,5251,Not Delivered,19:16:31,6
7198,7404,Delivered,21:57:20,11
7199,8723,Delivered,8:05:42,17
7200,6430,Not Delivered,5:16:03,2
7201,4151,Order,2:07:44,18
7202,1650,Not Delivered,21:57:29,12
7203,4583,Order,11:42:16,3
7204,6133,Order,3:50:29,12
7205,9029,Not Delivered,17:35:01,7
7206,2568,Order,19:26:51,16
7207,2361,Order,4:29:45,2
7208,8518,Not Delivered,"1 day, 0:23:17",20
7209,4348,Not Delivered,5:35:41,13
7210,1676,Order,1:46:24,13
7211,8289,Not Delivered,7:35:03,19
7212,535,Order,8:39:55,7
7213,1681,Not Delivered,17:49:51,13
7214,3098,Order,20:04:33,12
7215,4704,Not Delivered,2:39:55,15
7216,8478,Delivered,4:12:29,13
7217,1289,Delivered,23:10:44,12
7218,2096,Not Delivered,0:12:48,3
7219,2007,Delivered,10:25:33,1
7220,2435,Order,13:21:59,13
7221,3413,Not Delivered,16:33:09,9
7222,9436,Not Delivered,19:26:36,17
7223,9718,Order,12:15:12,18
7224,9498,Order,3:44:44,18
7225,4181,Order,5:57:56,12
7226,6769,Not Delivered,10:37:42,17
7227,6417,Not Delivered,3:05:20,4
7228,5336,Order,6:20:49,13
7229,1036,Not Delivered,23:22:05,14
7230,8447,Not Delivered,15:08:25,6
7231,1714,Order,15:59:23,9
7232,3293,Not Delivered,20:23:24,11
7233,8552,Order,11:57:53,1
7234,1554,Delivered,20:45:57,6
7235,4806,Not Delivered,"1 day, 0:56:26",16
7236,2315,Delivered,22:27:20,15
7237,5026,Order,20:43:39,13
7238,4918,Delivered,"1 day, 0:07:32",2
7239,1471,Delivered,10:59:49,7
7240,7543,Order,16:45:08,13
7241,9966,Not Delivered,12:21:52,9
7242,9690,Not Delivered,20:18:51,4
7243,4720,Delivered,14:02:14,7
7244,4521,Order,13:32:31,6
7245,8003,Not Delivered,0:42:46,4
7246,3742,Delivered,7:02:35,3
7247,5234,Not Delivered,20:18:44,17
7248,9673,Not Delivered,12:39:50,13
7249,7179,Not Delivered,8:14:30,12
7250,2699,Delivered,0:46:03,7
7251,1178,Not Delivered,14:39:40,2
7252,1380,Delivered,4:16:20,18
7253,1723,Order,1:07:45,2
7254,2761,Order,5:00:07,17
7255,6864,Not Delivered,14:46:17,4
7256,8945,Delivered,17:40:05,15
7257,8794,Delivered,5:33:39,15
7258,3603,Not Delivered,2:02:34,1
7259,1792,Not Delivered,9:01:52,5
7260,8212,Delivered,2:51:52,13
7261,1587,Order,21:34:44,19
7262,5200,Not Delivered,"1 day, 0:27:46",15
7263,111,Delivered,5:59:42,5
7264,3350,Order,23:26:16,6
7265,7801,Not Delivered,7:04:29,14
7266,7827,Order,8:59:59,9
7267,2311,Delivered,17:52:25,10
7268,9724,Not Delivered,4:06:38,12
7269,2541,Order,9:08:54,18
7270,3631,Order,11:06:00,1
7271,2955,Not Delivered,19:47:56,15
7272,1151,Not Delivered,6:33:51,8
7273,6811,Not Delivered,3:32:59,10
7274,3645,Not Delivered,14:38:19,15
7275,6554,Delivered,7:45:00,15
7276,9528,Not Delivered,7:14:10,11
7277,2188,Order,9:35:04,4
7278,912,Order,14:16:35,1
7279,6906,Order,19:28:38,20
7280,840,Delivered,5:34:05,17
7281,9843,Order,7:32:20,14
7282,6114,Delivered,5:35:10,17
7283,1461,Delivered,19:51:12,10
7284,648,Delivered,4:27:23,4
7285,6913,Order,5:39:18,4
7286,8140,Not Delivered,2:03:56,6
7287,6557,Not Delivered,13:42:24,19
7288,6347,Not Delivered,7:31:53,19
7289,6281,Delivered,22:47:14,10
7290,1101,Delivered,21:17:34,8
7291,4452,Delivered,7:09:22,4
7292,1275,Delivered,9:38:05,19
7293,8316,Not Delivered,7:02:10,10
7294,6186,Order,12:25:15,15
7295,6856,Order,1:59:50,8
7296,4057,Not Delivered,7:08:11,14
7297,4227,Not Delivered,21:29:30,17
7298,5992,Delivered,1:42:59,12
7299,4388,Not Delivered,17:39:57,18
7300,4159,Order,15:01:28,16
7301,8309,Delivered,6:54:08,19
7302,4833,Delivered,12:46:26,11
7303,3365,Not Delivered,23:44:59,16
7304,9530,Delivered,10:43:48,5
7305,572,Order,3:04:27,5
7306,9460,Delivered,21:40:51,16
7307,6249,Delivered,18:22:24,1
7308,8120,Not Delivered,2:29:07,3
7309,3993,Not Delivered,8:10:30,14
7310,7478,Delivered,9:40:01,13
7311,7013,Delivered,22:35:07,4
7312,9666,Not Delivered,12:19:49,6
7313,7437,Not Delivered,"1 day, 0:30:08",13
7314,4071,Not Delivered,23:52:09,3
7315,303,Not Delivered,8:39:38,14
7316,5459,Order,7:50:25,1
7317,7870,Delivered,17:47:41,15
7318,468,Not Delivered,20:33:31,19
7319,3676,Not Delivered,16:04:59,4
7320,7946,Not Delivered,9:40:59,10
7321,8128,Order,18:31:05,13
7322,7262,Order,20:22:05,20
7323,6916,Not Delivered,22:40:05,7
7324,8182,Order,1:39:42,10
7325,7068,Order,18:52:31,13
7326,2964,Delivered,2:28:46,10
7327,5971,Not Delivered,19:24:18,16
7328,3004,Delivered,0:07:05,13
7329,1477,Delivered,7:56:40,13
7330,9179,Delivered,20:47:23,13
7331,2402,Not Delivered,15:06:27,15
7332,6939,Order,16:12:57,1
7333,4681,Order,3:47:02,7
7334,9362,Not Delivered,23:29:32,1
7335,1065,Order,20:09:47,17
7336,2520,Delivered,7:54:38,9
7337,3818,Delivered,5:18:30,16
7338,8400,Delivered,4:11:08,9
7339,5663,Order,13:24:20,15
7340,7752,Order,2:16:13,18
7341,2190,Not Delivered,9:12:34,18
7342,740,Order,10:03:37,7
7343,907,Not Delivered,13:14:06,19
7344,9086,Delivered,7:00:02,6
7345,6580,Delivered,18:45:13,2
7346,5185,Delivered,21:51:04,11
7347,8767,Delivered,10:56:13,15
7348,9418,Not Delivered,23:15:22,20
7349,5229,Order,13:40:33,16
7350,4878,Delivered,2:15:27,20
7351,2060,Order,23:32:26,12
7352,1117,Order,10:35:21,6
7353,3528,Delivered,16:36:24,3
7354,4413,Not Delivered,5:54:58,20
7355,4993,Not Delivered,8:53:44,9
7356,4926,Not Delivered,17:39:06,11
7357,9099,Order,1:15:54,18
7358,157,Not Delivered,0:31:13,5
7359,5760,Order,16:20:11,12
7360,2135,Not Delivered,11:39:43,14
7361,1701,Not Delivered,8:37:36,1
7362,6746,Not Delivered,7:42:33,14
7363,1766,Not Delivered,1:07:12,18
7364,8276,Delivered,15:26:35,15
7365,2327,Order,0:49:57,14
7366,6805,Not Delivered,4:05:09,6
7367,1450,Not Delivered,7:34:04,18
7368,4316,Order,4:19:07,18
7369,3226,Order,12:28:36,1
7370,4382,Delivered,2:58:59,4
7371,2125,Not Delivered,17:18:01,15
7372,7074,Not Delivered,9:58:17,17
7373,1293,Order,11:18:14,5
7374,2851,Not Delivered,15:30:35,9
7375,1892,Delivered,12:51:19,2
7376,6614,Not Delivered,19:33:58,13
7377,5560,Delivered,12:02:39,6
7378,1919,Order,20:53:14,8
7379,915,Delivered,13:06:42,6
7380,2544,Delivered,21:46:26,10
7381,3439,Delivered,14:58:15,6
7382,2085,Order,16:12:24,18
7383,3701,Delivered,14:03:59,1
7384,5054,Order,23:38:25,12
7385,1562,Order,1:17:12,7
7386,9468,Order,15:26:05,14
7387,1570,Delivered,19:15:43,6
7388,4610,Delivered,2:36:45,9
7389,2855,Order,14:59:37,3
7390,1831,Not Delivered,10:20:30,3
7391,3722,Not Delivered,11:53:25,19
7392,7533,Delivered,5:14:48,9
7393,1557,Order,15:00:53,6
7394,2852,Not Delivered,5:01:04,11
7395,8142,Delivered,8:41:16,4
7396,8089,Order,2:01:34,15
7397,6216,Not Delivered,18:28:47,14
7398,8001,Not Delivered,12:46:05,3
7399,8255,Delivered,17:26:43,17
7400,4143,Order,9:08:29,20
7401,7806,Delivered,19:53:30,5
7402,4683,Not Delivered,0:33:28,13
7403,6657,Delivered,1:03:56,2
7404,7634,Order,17:11:19,19
7405,5699,Not Delivered,12:33:19,13
7406,8268,Delivered,0:56:01,19
7407,9077,Order,12:49:38,1
7408,7982,Delivered,15:44:32,12
7409,4534,Delivered,4:12:35,18
7410,264,Not Delivered,16:01:44,18
7411,9694,Order,19:01:39,9
7412,3845,Not Delivered,23:53:57,11
7413,1576,Order,7:29:54,11
7414,8478,Order,6:37:28,13
7415,7212,Not Delivered,23:46:07,15
7416,1072,Order,"1 day, 0:47:15",8
7417,2635,Order,13:13:03,15
7418,5640,Not Delivered,17:16:21,19
7419,1584,Not Delivered,0:05:47,7
7420,346,Not Delivered,"1 day, 0:01:21",12
7421,8706,Not Delivered,22:19:12,19
7422,7293,Delivered,1:19:29,4
7423,7790,Order,23:28:46,13
7424,4050,Not Delivered,8:27:35,17
7425,3995,Delivered,18:52:50,12
7426,3875,Not Delivered,9:28:54,16
7427,5697,Not Delivered,5:23:43,17
7428,2062,Delivered,12:38:44,1
7429,7408,Delivered,23:03:20,14
7430,3246,Order,6:47:24,11
7431,8970,Not Delivered,22:17:39,9
7432,5395,Delivered,3:34:25,9
7433,7982,Delivered,11:18:54,4
7434,9415,Delivered,7:27:18,13
7435,6482,Not Delivered,14:14:25,16
7436,9268,Delivered,15:59:32,1
7437,1558,Order,20:32:18,11
7438,6594,Delivered,4:06:07,15
7439,7909,Not Delivered,0:25:18,16
7440,227,Not Delivered,14:16:05,10
7441,8623,Not Delivered,8:22:29,4
7442,2404,Order,10:42:00,4
7443,4074,Order,3:05:30,18
7444,9125,Delivered,8:35:14,6
7445,4964,Delivered,6:10:39,12
7446,9737,Not Delivered,12:05:53,10
7447,8920,Delivered,1:17:14,20
7448,2321,Not Delivered,10:28:31,9
7449,945,Order,"1 day, 0:23:07",6
7450,1010,Order,2:57:58,16
7451,591,Not Delivered,15:50:03,2
7452,2634,Order,6:34:43,14
7453,6309,Not Delivered,5:34:54,7
7454,153,Delivered,19:40:05,17
7455,4657,Order,23:32:41,17
7456,6138,Delivered,10:52:34,7
7457,4572,Not Delivered,6:53:59,8
7458,5836,Order,1:24:02,3
7459,6886,Not Delivered,15:15:40,7
7460,8927,Not Delivered,11:13:58,15
7461,2311,Delivered,7:40:39,15
7462,7587,Not Delivered,15:55:03,15
7463,8973,Not Delivered,18:44:40,13
7464,6949,Order,17:51:00,19
7465,7400,Order,23:43:59,11
7466,4327,Order,5:24:04,1
7467,1276,Not Delivered,20:20:35,2
7468,9063,Delivered,23:07:03,16
7469,1856,Not Delivered,23:12:07,17
7470,7716,Delivered,9:05:58,16
7471,792,Delivered,4:04:26,7
7472,7628,Order,17:27:35,14
7473,6130,Order,11:54:47,15
7474,2465,Delivered,"1 day, 0:16:43",5
7475,3061,Delivered,4:31:28,19
7476,652,Delivered,9:15:35,4
7477,7590,Order,0:48:58,1
7478,5088,Not Delivered,4:47:04,11
7479,5623,Not Delivered,7:02:15,15
7480,3709,Not Delivered,15:51:00,9
7481,2935,Order,17:40:39,9
7482,6203,Not Delivered,13:29:03,3
7483,6149,Order,12:12:06,5
7484,3985,Not Delivered,21:42:51,5
7485,7118,Delivered,1:44:33,14
7486,3077,Delivered,0:26:53,8
7487,904,Order,15:45:47,18
7488,2607,Not Delivered,8:57:59,3
7489,6443,Not Delivered,18:15:24,5
7490,334,Delivered,13:48:28,5
7491,3617,Not Delivered,14:26:27,3
7492,3730,Order,0:40:17,18
7493,7618,Order,20:15:21,16
7494,7696,Order,1:04:38,14
7495,1517,Delivered,11:01:38,13
7496,4007,Not Delivered,6:21:17,16
7497,7643,Delivered,20:21:09,10
7498,6515,Order,11:40:26,6
7499,836,Delivered,22:57:52,7
7500,2288,Order,12:42:46,3
7501,2011,Delivered,10:15:53,17
7502,5748,Delivered,17:50:38,2
7503,3247,Not Delivered,22:21:30,6
7504,6572,Not Delivered,3:50:35,17
7505,5393,Order,3:12:36,16
7506,8312,Not Delivered,6:14:05,5
7507,9902,Delivered,4:40:33,7
7508,2548,Order,12:07:48,6
7509,3695,Order,23:03:40,3
7510,120,Order,"1 day, 0:42:51",18
7511,5516,Delivered,2:49:02,7
7512,7479,Delivered,17:50:42,8
7513,7779,Order,0:52:52,16
7514,3711,Not Delivered,11:41:47,11
7515,4104,Not Delivered,17:41:51,5
7516,7469,Delivered,6:38:18,3
7517,3808,Delivered,14:49:53,5
7518,5256,Order,1:18:45,6
7519,7888,Not Delivered,17:37:49,19
7520,3066,Order,20:09:55,4
7521,9281,Delivered,2:51:30,2
7522,8216,Order,10:04:48,17
7523,6657,Order,"1 day, 0:47:55",6
7524,6189,Not Delivered,16:48:55,8
7525,1122,Order,14:26:39,15
7526,9767,Order,17:58:57,9
7527,5649,Order,7:57:24,14
7528,910,Not Delivered,11:15:38,11
7529,2956,Not Delivered,7:06:30,15
7530,5898,Not Delivered,13:24:49,9
7531,2569,Not Delivered,2:32:00,8
7532,3288,Delivered,20:31:17,10
7533,6975,Not Delivered,14:05:19,19
7534,7924,Not Delivered,15:47:16,2
7535,4086,Delivered,17:43:41,16
7536,9852,Delivered,1:36:36,8
7537,744,Order,8:14:04,16
7538,3482,Not Delivered,5:09:37,5
7539,1429,Order,2:48:16,18
7540,8688,Not Delivered,1:33:34,17
7541,6810,Delivered,3:52:57,15
7542,9442,Delivered,14:54:12,5
7543,8490,Order,12:24:05,14
7544,6121,Delivered,21:17:54,18
7545,3750,Delivered,20:58:08,20
7546,3897,Order,18:54:51,6
7547,6336,Order,12:16:38,14
7548,3292,Not Delivered,1:13:42,15
7549,2761,Not Delivered,6:09:33,3
7550,5842,Order,21:37:49,9
7551,8754,Order,10:31:53,8
7552,7966,Not Delivered,8:48:01,12
7553,9837,Delivered,0:25:32,15
7554,5789,Delivered,23:17:41,5
7555,2913,Delivered,18:47:24,7
7556,5892,Not Delivered,8:07:03,19
7557,2191,Order,1:16:19,19
7558,8911,Not Delivered,19:27:48,3
7559,746,Order,12:11:58,1
7560,5452,Delivered,4:41:33,18
7561,1269,Not Delivered,8:03:20,10
7562,579,Order,16:28:45,9
7563,9302,Delivered,14:49:14,2
7564,1734,Not Delivered,"1 day, 0:44:18",9
7565,8664,Delivered,8:41:42,4
7566,5709,Not Delivered,16:35:24,10
7567,2247,Not Delivered,20:41:54,18
7568,1281,Order,4:39:18,8
7569,6598,Not Delivered,0:38:58,15
7570,8605,Order,18:24:32,13
7571,7638,Not Delivered,21:25:02,15
7572,7501,Not Delivered,7:01:02,8
7573,1745,Delivered,6:52:10,12
7574,8090,Order,21:24:47,13
7575,9750,Delivered,5:54:50,8
7576,590,Order,5:00:52,13
7577,112,Not Delivered,7:34:19,15
7578,2793,Not Delivered,14:20:36,1
7579,9039,Order,14:29:13,2
7580,1811,Not Delivered,0:12:17,20
7581,4089,Delivered,11:34:56,8
7582,180,Not Delivered,9:02:22,19
7583,7228,Not Delivered,12:09:59,18
7584,5678,Order,7:41:54,2
7585,9509,Order,19:57:35,5
7586,2368,Delivered,17:21:22,17
7587,5434,Not Delivered,9:11:04,11
7588,2800,Delivered,0:32:35,10
7589,8278,Not Delivered,6:46:32,6
7590,3611,Order,21:07:31,4
7591,2711,Delivered,21:32:24,5
7592,3981,Order,3:46:44,4
7593,7591,Order,12:15:04,5
7594,7501,Delivered,21:10:02,5
7595,7074,Order,18:49:52,16
7596,2306,Not Delivered,4:39:31,12
7597,6469,Not Delivered,19:52:55,7
7598,8620,Order,15:14:56,10
7599,7476,Not Delivered,"1 day, 0:16:00",4
7600,9324,Delivered,14:41:28,1
7601,2067,Order,22:28:59,11
7602,5049,Not Delivered,16:32:47,2
7603,795,Delivered,0:45:03,7
7604,9929,Delivered,8:19:39,16
7605,6003,Not Delivered,1:04:37,2
7606,4125,Order,19:24:05,11
7607,7981,Order,16:02:00,7
7608,3499,Delivered,2:05:41,19
7609,6107,Order,11:37:22,17
7610,4358,Order,2:51:17,6
7611,3800,Not Delivered,6:23:11,16
7612,8275,Not Delivered,20:55:11,4
7613,7743,Delivered,0:25:36,10
7614,344,Order,22:01:55,1
7615,6402,Order,6:40:17,17
7616,685,Delivered,6:38:54,5
7617,8867,Order,20:03:21,6
7618,2479,Delivered,5:13:55,5
7619,9338,Not Delivered,11:56:37,3
7620,1390,Order,9:11:27,19
7621,9567,Delivered,3:20:48,5
7622,8710,Order,18:34:29,8
7623,2319,Not Delivered,12:59:45,7
7624,6213,Order,5:26:23,16
7625,7760,Delivered,3:46:03,16
7626,5423,Order,9:27:00,17
7627,3539,Delivered,11:50:52,4
7628,350,Not Delivered,6:12:56,15
7629,8722,Delivered,16:57:52,1
7630,175,Not Delivered,8:05:20,11
7631,3380,Not Delivered,23:35:15,1
7632,3046,Not Delivered,18:47:37,1
7633,6071,Order,6:29:35,16
7634,3901,Not Delivered,3:56:40,16
7635,8269,Delivered,6:03:25,12
7636,9352,Order,8:09:40,19
7637,2035,Not Delivered,9:41:38,18
7638,7012,Order,8:21:17,5
7639,4705,Order,6:08:15,3
7640,9956,Delivered,16:49:22,14
7641,187,Not Delivered,"1 day, 0:39:24",19
7642,7838,Delivered,14:16:37,14
7643,4497,Not Delivered,5:04:53,5
7644,1327,Not Delivered,22:49:52,20
7645,3729,Delivered,13:21:01,14
7646,1412,Order,21:31:50,19
7647,8078,Delivered,1:07:42,6
7648,9770,Order,23:30:37,2
7649,9437,Order,6:57:21,19
7650,4797,Not Delivered,11:52:41,17
7651,5210,Not Delivered,23:00:39,19
7652,9463,Order,14:49:35,1
7653,4023,Delivered,12:38:44,9
7654,718,Delivered,"1 day, 0:49:32",20
7655,7028,Not Delivered,0:16:37,7
7656,8130,Order,13:40:40,15
7657,8425,Order,19:11:59,12
7658,5473,Delivered,21:32:02,5
7659,8270,Order,23:50:56,3
7660,4595,Not Delivered,2:48:24,3
7661,9163,Not Delivered,15:19:04,18
7662,1959,Not Delivered,"1 day, 0:48:07",19
7663,8476,Delivered,21:58:12,9
7664,8402,Not Delivered,3:23:36,8
7665,2560,Delivered,12:32:50,17
7666,8255,Order,3:15:11,16
7667,3972,Delivered,20:52:05,8
7668,1935,Order,1:41:45,18
7669,1779,Delivered,0:44:21,6
7670,8927,Order,15:09:43,8
7671,2466,Order,0:08:35,7
7672,1399,Delivered,0:43:06,20
7673,180,Delivered,1:32:18,3
7674,7649,Not Delivered,6:32:15,6
7675,1862,Delivered,16:50:50,17
7676,4257,Delivered,18:03:21,19
7677,6883,Delivered,7:16:03,3
7678,5082,Delivered,11:06:09,19
7679,8588,Order,1:13:00,7
7680,6658,Order,11:18:31,18
7681,2770,Delivered,9:49:41,14
7682,6673,Order,21:51:01,8
7683,4177,Order,7:41:50,17
7684,1996,Order,18:02:31,2
7685,7642,Order,16:50:05,6
7686,7853,Not Delivered,13:13:48,20
7687,3000,Not Delivered,1:32:48,6
7688,6040,Not Delivered,21:52:04,10
7689,4846,Order,20:31:03,13
7690,7124,Not Delivered,3:22:37,1
7691,4270,Delivered,1:29:19,11
7692,5842,Delivered,13:09:42,6
7693,6110,Order,10:46:21,11
7694,8606,Delivered,17:21:16,12
7695,7359,Order,8:36:53,14
7696,5381,Not Delivered,7:08:40,7
7697,3149,Delivered,17:54:36,12
7698,3320,Order,10:25:01,12
7699,1649,Delivered,5:13:54,1
7700,2258,Not Delivered,2:01:50,2
7701,9336,Order,5:58:24,6
7702,4346,Not Delivered,16:38:46,16
7703,1850,Order,23:00:27,19
7704,4303,Not Delivered,19:49:19,6
7705,4857,Order,16:19:04,12
7706,8446,Delivered,22:29:39,2
7707,4292,Order,18:18:10,6
7708,1129,Delivered,10:17:55,20
7709,2311,Order,11:40:57,17
7710,6437,Order,23:30:28,12
7711,9059,Delivered,11:39:04,5
7712,6063,Order,14:07:56,3
7713,485,Not Delivered,5:13:28,3
7714,8588,Not Delivered,22:12:35,2
7715,6989,Delivered,7:18:50,15
7716,1019,Order,4:10:48,19
7717,9252,Delivered,"1 day, 0:58:45",3
7718,4921,Delivered,"1 day, 0:52:07",10
7719,7696,Order,21:36:47,8
7720,7400,Not Delivered,23:39:47,4
7721,1284,Order,6:25:44,4
7722,2966,Not Delivered,18:19:53,17
7723,7786,Delivered,11:23:44,13
7724,9678,Delivered,8:00:04,14
7725,1660,Not Delivered,17:00:12,20
7726,3719,Delivered,19:19:38,13
7727,9931,Delivered,22:28:49,13
7728,1899,Order,12:09:30,8
7729,1603,Not Delivered,17:58:05,8
7730,4823,Delivered,15:24:17,15
7731,2807,Delivered,3:33:25,3
7732,1099,Delivered,14:45:08,16
7733,8439,Delivered,6:38:43,20
7734,2724,Delivered,17:06:20,18
7735,5077,Order,19:16:42,3
7736,5584,Not Delivered,11:46:48,18
7737,3608,Not Delivered,18:12:18,20
7738,8955,Not Delivered,4:30:50,4
7739,7287,Not Delivered,2:58:31,8
7740,4107,Delivered,16:05:50,9
7741,7507,Order,22:38:28,11
7742,2924,Order,2:31:02,18
7743,8238,Not Delivered,7:57:10,14
7744,3880,Not Delivered,15:40:31,19
7745,2204,Not Delivered,9:58:23,5
7746,7042,Delivered,6:53:23,10
7747,3976,Delivered,18:19:55,18
7748,6093,Not Delivered,16:47:36,8
7749,7955,Not Delivered,6:52:53,15
7750,8085,Order,7:35:10,7
7751,3316,Order,18:13:53,8
7752,7234,Not Delivered,11:03:00,7
7753,905,Delivered,6:26:27,16
7754,4067,Not Delivered,20:31:43,10
7755,2980,Order,12:24:58,7
7756,143,Delivered,16:04:25,11
7757,2898,Delivered,17:15:31,6
7758,1293,Delivered,18:25:28,12
7759,6716,Not Delivered,6:28:37,1
7760,9639,Not Delivered,7:47:32,15
7761,2286,Order,3:05:47,20
7762,9618,Not Delivered,7:45:42,10
7763,1639,Not Delivered,17:21:21,18
7764,8073,Delivered,6:10:27,18
7765,3919,Delivered,12:01:22,4
7766,130,Delivered,15:05:23,16
7767,7590,Not Delivered,14:27:45,20
7768,9195,Not Delivered,23:20:30,18
7769,4336,Not Delivered,13:37:23,20
7770,9465,Delivered,7:56:57,16
7771,7629,Not Delivered,9:39:56,9
7772,3892,Not Delivered,8:35:11,9
7773,8662,Not Delivered,12:24:09,9
7774,1026,Delivered,5:57:27,8
7775,656,Not Delivered,5:42:39,11
7776,3843,Order,5:03:27,13
7777,4290,Not Delivered,2:26:19,10
7778,6605,Not Delivered,19:22:55,13
7779,8299,Delivered,11:26:18,15
7780,8374,Delivered,12:12:16,10
7781,9417,Order,19:13:03,10
7782,1054,Order,7:59:51,16
7783,8637,Not Delivered,4:35:10,14
7784,4344,Not Delivered,4:35:25,15
7785,8958,Order,1:08:39,2
7786,4190,Delivered,3:32:35,17
7787,5985,Delivered,"1 day, 0:44:23",19
7788,3099,Not Delivered,21:09:35,18
7789,9167,Not Delivered,14:30:20,1
7790,9688,Not Delivered,2:35:05,18
7791,5588,Delivered,18:00:32,4
7792,1919,Not Delivered,15:21:14,15
7793,1313,Delivered,8:04:20,3
7794,2531,Order,19:26:03,4
7795,8874,Order,9:29:32,9
7796,5936,Not Delivered,5:33:09,2
7797,8524,Not Delivered,0:28:29,7
7798,6688,Order,23:46:19,13
7799,1549,Delivered,1:44:09,3
7800,3492,Not Delivered,22:06:02,1
7801,8780,Not Delivered,9:45:13,4
7802,5956,Not Delivered,8:11:41,8
7803,8662,Not Delivered,20:41:52,1
7804,1521,Not Delivered,18:10:23,18
7805,2854,Not Delivered,9:59:21,20
7806,9710,Not Delivered,11:18:08,3
7807,9864,Delivered,4:33:14,6
7808,8737,Delivered,15:19:38,19
7809,2259,Not Delivered,21:15:58,9
7810,6760,Not Delivered,20:18:23,10
7811,1203,Order,7:19:25,12
7812,2064,Delivered,"1 day, 0:24:55",1
7813,5314,Delivered,19:43:57,20
7814,9894,Order,21:16:32,8
7815,1180,Not Delivered,10:08:43,20
7816,484,Delivered,13:30:13,5
7817,7184,Delivered,17:59:26,3
7818,3046,Delivered,1:50:11,19
7819,1566,Not Delivered,7:36:05,10
7820,5057,Delivered,23:21:59,20
7821,5891,Not Delivered,8:34:56,19
7822,1125,Delivered,6:54:06,13
7823,1675,Delivered,1:21:07,1
7824,856,Not Delivered,13:03:18,17
7825,1518,Not Delivered,13:01:26,7
7826,7177,Delivered,10:30:41,3
7827,5764,Order,3:16:28,15
7828,1040,Delivered,8:31:14,20
7829,655,Order,19:03:35,10
7830,5259,Not Delivered,11:14:17,15
7831,9116,Delivered,17:36:42,12
7832,4727,Not Delivered,20:36:33,10
7833,8403,Delivered,16:02:26,5
7834,2643,Order,20:09:24,3
7835,6743,Order,15:28:55,16
7836,428,Order,6:19:32,2
7837,6781,Delivered,17:23:30,15
7838,4786,Delivered,15:03:38,12
7839,7479,Delivered,12:57:16,9
7840,5409,Order,3:28:48,12
7841,8886,Order,0:33:03,18
7842,4838,Not Delivered,21:45:38,5
7843,8003,Order,7:32:32,11
