order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7392,33,29,Egg Curry,06-09-2023,18:43:09,Completed,219
7393,33,5,Chicken Biryani,19-06-2023,02:31:05,Completed,481
7394,31,22,Veg Biryani,13-01-2023,16:57:08,Completed,367
7395,2,11,Chicken Burger,16-01-2023,17:35:02,Completed,298
7396,27,11,Veg Biryani,11-01-2023,16:11:16,Completed,594
7397,1,18,Paneer Lababdar,12-06-2023,00:06:57,Completed,296
7398,2,56,Butter Chicken,11-04-2023,22:46:11,Completed,534
7399,25,38,Paneer Lababdar,26-08-2023,15:31:19,Completed,514
7400,7,56,Veg Burger,30-03-2023,08:44:47,Completed,203
7401,31,29,Rajma Chawal,24-05-2023,16:03:46,Completed,568
7402,33,21,Paneer Butter Masala,04-07-2023,13:39:54,Completed,502
7403,31,25,Prawn Masala,16-09-2023,11:16:25,Completed,274
7404,7,31,Chole Bhature,18-04-2023,02:22:17,Completed,458
7405,24,7,Butter Chicken,27-11-2023,10:36:29,Completed,432
7406,30,3,Pasta Alfredo,26-04-2023,06:17:20,Completed,212
7407,21,56,Veg Burger,10-11-2023,09:15:41,Completed,585
7408,2,3,Egg Curry,28-11-2023,18:31:21,Completed,539
7409,20,4,Egg Curry,05-10-2023,03:41:48,Completed,401
7410,29,54,Chicken Burger,09-03-2023,01:59:59,Completed,369
7411,5,1,Paneer Butter Masala,01-01-2023,02:54:03,Completed,197
7412,8,23,Chicken Burger,27-01-2023,22:40:06,Completed,427
7413,6,16,Masala Dosa,16-12-2023,23:36:47,Completed,462
7414,13,1,Egg Curry,31-05-2023,22:25:33,Completed,206
7415,5,29,Mutton Biryani,11-02-2023,21:01:20,Completed,427
7416,17,54,Veg Biryani,02-04-2023,23:34:28,Completed,317
7417,31,42,Pasta Alfredo,14-09-2023,10:58:04,Completed,278
7418,9,27,Chicken Biryani,01-10-2023,05:31:17,Completed,174
7419,23,22,Butter Chicken,23-12-2023,19:32:23,Completed,539
7420,3,50,Prawn Masala,16-12-2023,18:07:59,Completed,270
7421,32,13,Chicken Biryani,22-08-2023,21:54:08,Completed,213
7422,2,38,Paneer Lababdar,14-02-2023,02:24:32,Completed,396
7423,19,55,Chole Bhature,19-01-2023,19:22:35,Completed,445
7424,19,54,Egg Curry,29-07-2023,18:19:18,Completed,434
7425,24,20,Pasta Alfredo,06-08-2023,11:14:37,Completed,161
7426,29,5,Rajma Chawal,06-08-2023,07:42:48,Completed,421
7427,22,56,Chole Bhature,28-01-2023,10:34:05,Completed,459
7428,9,19,Mutton Biryani,06-03-2023,05:47:17,Completed,425
7429,27,13,Pasta Alfredo,03-08-2023,13:54:55,Completed,475
7430,31,43,Veg Biryani,12-07-2023,02:56:50,Completed,166
7431,15,57,Paneer Lababdar,01-10-2023,20:01:53,Completed,525
7432,4,46,Butter Chicken,14-07-2023,14:45:04,Completed,165
7433,17,20,Chicken Burger,21-10-2023,10:13:54,Completed,581
7434,7,26,Egg Curry,28-04-2023,14:07:23,Completed,253
7435,23,37,Paneer Butter Masala,06-11-2023,11:09:13,Completed,461
7436,30,43,Butter Chicken,14-10-2023,07:30:10,Completed,563
7437,23,52,Egg Curry,18-08-2023,09:17:55,Completed,445
7438,27,33,Veg Burger,08-06-2023,00:57:39,Completed,323
7439,4,11,Pasta Alfredo,28-07-2023,11:36:19,Completed,315
7440,31,36,Chole Bhature,23-06-2023,21:42:01,Completed,245
7441,21,30,Masala Dosa,15-04-2023,07:05:46,Completed,292
7442,16,26,Mutton Biryani,18-02-2023,06:50:01,Completed,464
7443,26,50,Chicken Burger,30-12-2023,11:46:28,Completed,534
7444,9,28,Paneer Lababdar,01-04-2023,01:27:34,Completed,262
7445,3,10,Paneer Butter Masala,12-07-2023,16:27:13,Completed,403
7446,22,26,Prawn Masala,22-09-2023,04:15:31,Completed,217
7447,20,51,Mutton Biryani,27-07-2023,07:25:19,Completed,173
7448,30,31,Paneer Lababdar,27-11-2023,19:06:57,Completed,222
7449,30,1,Mutton Biryani,06-12-2023,09:50:35,Completed,268
7450,9,53,Samosa,30-04-2023,02:51:00,Completed,372
7451,13,57,Samosa,20-08-2023,14:33:09,Completed,288
7452,15,52,Chicken Burger,26-11-2023,16:04:49,Completed,599
7453,17,60,Butter Chicken,22-09-2023,10:48:53,Completed,173
7454,20,21,Paneer Lababdar,21-12-2023,01:00:42,Completed,356
7455,17,29,Chole Bhature,18-02-2023,01:18:18,Completed,458
7456,32,52,Samosa,04-03-2023,04:21:01,Completed,253
7457,10,2,Chicken Burger,03-07-2023,22:17:37,Completed,159
7458,16,37,Samosa,10-01-2023,00:02:23,Completed,513
7459,4,58,Samosa,14-12-2023,21:34:05,Completed,402
7460,11,7,Prawn Masala,19-08-2023,10:37:35,Completed,352
7461,25,50,Prawn Masala,12-11-2023,15:00:42,Completed,555
7462,4,26,Rajma Chawal,12-05-2023,06:59:06,Completed,281
7463,15,29,Chicken Burger,11-03-2023,01:47:46,Completed,304
7464,25,11,Samosa,17-03-2023,01:00:57,Completed,156
7465,8,17,Chicken Biryani,03-03-2023,17:34:59,Completed,183
7466,28,22,Veg Burger,22-10-2023,08:35:35,Completed,399
7467,33,31,Masala Dosa,13-08-2023,10:27:17,Completed,421
7468,29,30,Mutton Biryani,09-05-2023,09:50:21,Completed,364
7469,22,42,Veg Biryani,27-05-2023,20:56:07,Completed,496
7470,7,48,Veg Biryani,06-01-2023,11:10:06,Completed,401
7471,17,57,Mutton Biryani,03-02-2023,02:09:22,Completed,549
7472,21,60,Mutton Biryani,04-10-2023,09:18:36,Completed,241
7473,23,15,Samosa,16-06-2023,12:50:37,Completed,597
7474,15,2,Paneer Butter Masala,19-08-2023,16:05:15,Completed,338
7475,8,14,Rajma Chawal,27-04-2023,03:24:29,Completed,228
7476,28,55,Rajma Chawal,31-01-2023,04:52:52,Completed,406
7477,31,7,Paneer Lababdar,07-11-2023,11:38:36,Completed,456
7478,9,34,Chicken Burger,03-02-2023,23:05:11,Completed,553
7479,33,42,Egg Curry,28-01-2023,11:05:22,Completed,199
7480,18,33,Pasta Alfredo,07-08-2023,23:08:00,Completed,521
7481,14,52,Veg Burger,22-08-2023,18:20:06,Completed,544
7482,13,51,Paneer Lababdar,21-07-2023,14:17:54,Completed,371
7483,29,40,Chole Bhature,04-01-2023,06:46:30,Completed,276
7484,33,42,Veg Burger,21-09-2023,13:05:13,Completed,357
7485,23,27,Mutton Biryani,10-07-2023,21:36:32,Completed,547
7486,26,13,Chole Bhature,29-08-2023,10:37:19,Completed,287
7487,32,41,Paneer Butter Masala,14-07-2023,12:38:13,Completed,160
7488,17,11,Masala Dosa,09-06-2023,03:42:34,Completed,159
7489,25,2,Egg Curry,29-04-2023,12:37:31,Completed,320
7490,13,24,Samosa,24-10-2023,09:48:57,Completed,299
7491,1,28,Butter Chicken,08-11-2023,16:43:13,Completed,370
7492,24,1,Paneer Lababdar,22-09-2023,00:00:58,Completed,522
7493,27,49,Paneer Butter Masala,16-06-2023,05:55:11,Completed,450
7494,13,8,Prawn Masala,22-09-2023,03:57:27,Completed,499
7495,25,33,Paneer Butter Masala,03-06-2023,15:22:04,Completed,203
7496,4,21,Butter Chicken,20-02-2023,09:02:07,Completed,385
7497,11,47,Paneer Lababdar,20-09-2023,18:06:07,Completed,527
7498,23,29,Prawn Masala,08-01-2023,06:27:46,Completed,230
7499,8,43,Chicken Burger,21-09-2023,17:09:34,Completed,274
7500,6,8,Chicken Burger,15-01-2023,00:02:16,Completed,468
7501,14,26,Prawn Masala,05-05-2023,07:50:41,Completed,194
7502,13,53,Veg Biryani,08-02-2023,17:06:56,Completed,340
7503,30,36,Veg Burger,29-11-2023,09:15:07,Completed,517
7504,24,8,Pasta Alfredo,20-07-2023,14:56:32,Completed,311
7505,7,2,Masala Dosa,15-10-2023,16:52:55,Completed,178
7506,2,27,Mutton Biryani,15-01-2023,12:22:42,Completed,190
7507,12,25,Paneer Lababdar,30-01-2023,20:39:26,Completed,565
7508,14,4,Paneer Lababdar,27-01-2023,09:09:17,Completed,454
7509,3,52,Butter Chicken,07-09-2023,04:56:40,Completed,335
7510,29,28,Veg Burger,30-04-2023,14:08:41,Completed,385
7511,19,26,Chicken Biryani,17-11-2023,00:52:13,Completed,491
7512,28,56,Pasta Alfredo,23-05-2023,00:09:27,Completed,270
7513,31,53,Chole Bhature,06-09-2023,01:57:28,Completed,562
7514,1,13,Egg Curry,02-09-2023,21:34:30,Completed,299
7515,18,49,Prawn Masala,29-06-2023,12:26:15,Completed,264
7516,12,53,Egg Curry,10-04-2023,05:29:53,Completed,550
7517,26,34,Pasta Alfredo,22-06-2023,10:37:31,Completed,268
7518,25,21,Prawn Masala,16-08-2023,12:52:03,Completed,221
7519,33,35,Chicken Burger,26-10-2023,02:30:49,Completed,600
7520,7,14,Paneer Butter Masala,31-12-2023,04:01:13,Completed,169
7521,27,32,Rajma Chawal,25-11-2023,03:29:49,Completed,194
7522,13,16,Veg Burger,04-06-2023,14:27:11,Completed,391
7523,3,33,Mutton Biryani,06-03-2023,02:39:47,Completed,461
7524,20,58,Paneer Lababdar,03-08-2023,05:47:57,Completed,392
7525,24,56,Rajma Chawal,27-09-2023,12:21:37,Completed,221
7526,17,20,Butter Chicken,23-09-2023,04:26:01,Completed,414
7527,10,36,Paneer Lababdar,02-01-2023,03:18:16,Completed,523
7528,9,11,Chole Bhature,10-08-2023,22:17:24,Completed,341
7529,16,7,Masala Dosa,23-05-2023,04:34:32,Completed,199
7530,1,20,Chicken Biryani,07-10-2023,07:16:01,Completed,220
7531,8,18,Paneer Lababdar,03-04-2023,02:41:01,Completed,318
7532,30,48,Rajma Chawal,20-02-2023,04:49:24,Completed,322
7533,19,59,Samosa,30-10-2023,09:22:00,Completed,446
7534,33,41,Masala Dosa,02-06-2023,15:23:05,Completed,219
7535,3,57,Butter Chicken,16-07-2023,03:47:43,Completed,214
7536,31,14,Chicken Biryani,03-07-2023,00:02:06,Completed,414
7537,7,53,Chole Bhature,19-10-2023,18:31:20,Completed,600
7538,24,5,Pasta Alfredo,23-02-2023,00:20:02,Completed,460
7539,9,33,Egg Curry,09-01-2023,09:37:43,Completed,194
7540,31,50,Veg Biryani,12-11-2023,08:53:37,Completed,353
7541,18,47,Prawn Masala,05-04-2023,10:11:31,Completed,287
7542,21,3,Veg Biryani,07-01-2023,15:16:26,Completed,214
7543,1,43,Egg Curry,23-02-2023,10:33:25,Completed,253
7544,32,53,Veg Burger,26-03-2023,07:52:39,Completed,289
7545,3,51,Chole Bhature,30-04-2023,00:37:32,Completed,553
7546,27,20,Veg Burger,03-04-2023,08:15:11,Completed,369
7547,17,22,Veg Burger,04-09-2023,03:59:09,Completed,153
7548,11,44,Mutton Biryani,25-07-2023,14:46:17,Completed,213
7549,29,1,Veg Burger,02-12-2023,01:14:07,Completed,202
7550,14,28,Paneer Butter Masala,04-03-2023,20:25:34,Completed,228
7551,25,14,Pasta Alfredo,26-05-2023,04:23:52,Completed,564
7552,21,7,Prawn Masala,24-03-2023,01:18:56,Completed,221
7553,19,39,Veg Biryani,14-08-2023,01:20:59,Completed,287
7554,6,25,Egg Curry,24-09-2023,18:19:29,Completed,341
7555,30,26,Rajma Chawal,23-07-2023,06:35:27,Completed,252
7556,23,51,Paneer Lababdar,07-02-2023,12:48:28,Completed,333
7557,31,48,Veg Burger,20-03-2023,02:17:52,Completed,356
7558,29,25,Mutton Biryani,05-08-2023,02:48:04,Completed,403
7559,10,14,Veg Burger,15-06-2023,05:01:33,Completed,402
7560,24,41,Masala Dosa,25-07-2023,23:52:40,Completed,161
7561,16,19,Mutton Biryani,06-09-2023,06:47:26,Completed,489
7562,12,39,Chicken Burger,10-01-2023,16:43:39,Completed,196
7563,27,51,Pasta Alfredo,22-05-2023,12:16:06,Completed,565
7564,24,1,Butter Chicken,13-08-2023,06:37:10,Completed,443
7565,10,40,Paneer Lababdar,03-05-2023,11:57:42,Completed,278
7566,31,43,Chicken Biryani,06-06-2023,17:21:13,Completed,460
7567,2,30,Butter Chicken,08-11-2023,12:16:33,Completed,347
7568,11,58,Butter Chicken,06-09-2023,13:01:08,Completed,163
7569,15,59,Masala Dosa,31-10-2023,02:02:43,Completed,597
7570,27,51,Masala Dosa,21-12-2023,17:37:35,Completed,180
7571,17,57,Chicken Burger,26-05-2023,22:50:29,Completed,153
7572,14,58,Pasta Alfredo,19-06-2023,13:33:21,Completed,316
7573,13,29,Rajma Chawal,21-10-2023,04:45:20,Completed,198
7574,8,35,Prawn Masala,15-06-2023,03:41:54,Completed,525
7575,4,12,Paneer Lababdar,20-01-2023,18:30:27,Completed,372
7576,14,20,Chicken Biryani,06-10-2023,20:24:11,Completed,211
7577,12,26,Butter Chicken,15-02-2023,21:48:51,Completed,259
7578,2,43,Butter Chicken,28-10-2023,14:33:02,Completed,225
7579,20,35,Prawn Masala,18-07-2023,04:30:46,Completed,367
7580,19,26,Butter Chicken,16-01-2023,05:47:59,Completed,391
7581,23,35,Mutton Biryani,15-09-2023,05:10:38,Completed,530
7582,25,40,Pasta Alfredo,10-12-2023,14:18:24,Completed,424
7583,22,55,Paneer Butter Masala,23-11-2023,21:26:40,Completed,513
7584,20,5,Paneer Butter Masala,29-01-2023,20:49:44,Completed,414
7585,31,39,Veg Biryani,11-06-2023,11:57:12,Completed,460
7586,27,59,Veg Biryani,04-12-2023,08:48:44,Completed,406
7587,32,23,Veg Burger,14-03-2023,18:33:25,Completed,295
7588,11,57,Masala Dosa,31-03-2023,15:40:05,Completed,597
7589,10,37,Paneer Butter Masala,22-07-2023,01:48:39,Completed,164
7590,1,45,Paneer Butter Masala,12-07-2023,19:47:39,Completed,459
7591,18,48,Veg Burger,29-06-2023,23:34:46,Completed,489
7592,12,4,Paneer Butter Masala,04-03-2023,23:44:35,Completed,327
7593,23,35,Pasta Alfredo,04-06-2023,11:28:26,Completed,251
7594,12,53,Veg Biryani,24-07-2023,20:08:43,Completed,165
7595,22,49,Samosa,09-04-2023,02:33:57,Completed,593
7596,33,36,Masala Dosa,19-11-2023,19:38:55,Completed,301
7597,18,55,Pasta Alfredo,22-11-2023,00:33:44,Completed,597
7598,31,37,Chole Bhature,24-09-2023,11:48:11,Completed,308
7599,23,7,Chicken Burger,09-04-2023,05:08:01,Completed,508
7600,26,28,Egg Curry,21-12-2023,23:29:39,Completed,220
7601,1,29,Butter Chicken,01-02-2023,14:54:01,Completed,473
7602,21,40,Egg Curry,13-11-2023,03:43:51,Completed,396
7603,3,15,Chicken Burger,11-04-2023,20:29:22,Completed,440
7604,33,55,Veg Burger,15-07-2023,12:20:02,Completed,355
7605,4,33,Paneer Lababdar,01-10-2023,08:46:13,Completed,405
7606,8,1,Chicken Burger,20-07-2023,02:03:31,Completed,337
7607,14,30,Pasta Alfredo,04-04-2023,02:11:26,Completed,395
7608,5,36,Mutton Biryani,11-02-2023,03:51:34,Completed,313
7609,17,5,Butter Chicken,12-09-2023,22:34:30,Completed,354
7610,8,31,Chicken Biryani,21-07-2023,23:16:11,Completed,350
7611,5,34,Pasta Alfredo,05-05-2023,12:55:33,Completed,293
7612,1,26,Samosa,03-01-2023,23:53:14,Completed,591
7613,32,53,Prawn Masala,05-04-2023,22:09:05,Completed,421
7614,12,22,Samosa,18-07-2023,17:42:42,Completed,483
7615,3,30,Paneer Butter Masala,12-08-2023,08:54:04,Completed,551
7616,29,46,Chicken Biryani,17-02-2023,03:32:40,Completed,585
7617,29,27,Veg Biryani,16-01-2023,19:50:20,Completed,235
7618,1,19,Masala Dosa,09-10-2023,18:04:44,Completed,593
7619,2,2,Mutton Biryani,17-12-2023,17:40:33,Completed,194
7620,13,21,Paneer Lababdar,25-08-2023,13:21:24,Completed,294
7621,21,42,Egg Curry,26-04-2023,19:34:12,Completed,491
7622,30,4,Mutton Biryani,23-02-2023,19:28:02,Completed,585
7623,20,25,Veg Burger,13-10-2023,01:46:34,Completed,520
7624,21,55,Mutton Biryani,05-09-2023,01:19:10,Completed,588
7625,33,32,Chole Bhature,18-02-2023,23:06:24,Completed,273
7626,18,35,Chole Bhature,31-08-2023,00:29:28,Completed,385
7627,26,59,Rajma Chawal,29-01-2023,13:49:03,Completed,384
7628,8,38,Chicken Burger,23-01-2023,03:03:52,Completed,370
7629,19,30,Chicken Biryani,16-11-2023,18:39:58,Completed,512
7630,25,22,Pasta Alfredo,21-03-2023,09:06:47,Completed,566
7631,16,12,Paneer Lababdar,01-05-2023,09:24:46,Completed,250
7632,11,2,Veg Burger,16-11-2023,02:11:37,Completed,454
7633,22,25,Pasta Alfredo,25-01-2023,08:41:14,Completed,444
7634,26,19,Mutton Biryani,29-11-2023,11:15:57,Completed,260
7635,28,11,Mutton Biryani,14-04-2023,17:37:17,Completed,374
7636,20,18,Samosa,14-05-2023,13:48:24,Completed,256
7637,32,41,Butter Chicken,03-10-2023,14:34:42,Completed,244
7638,3,38,Paneer Lababdar,24-10-2023,14:30:29,Completed,375
7639,6,43,Chicken Burger,01-01-2024,17:32:20,Completed,294
7640,7,39,Paneer Butter Masala,20-09-2023,18:35:13,Completed,309
7641,16,13,Rajma Chawal,09-05-2023,19:25:54,Completed,421
7642,28,27,Prawn Masala,29-10-2023,11:18:26,Completed,258
7643,1,36,Veg Burger,09-12-2023,03:44:48,Completed,260
7644,6,56,Pasta Alfredo,21-10-2023,16:32:27,Completed,191
7645,8,37,Veg Burger,04-03-2023,20:35:36,Completed,208
7646,2,21,Masala Dosa,12-06-2023,05:52:49,Completed,222
7647,11,57,Paneer Lababdar,27-05-2023,15:34:26,Completed,594
7648,16,21,Pasta Alfredo,06-02-2023,06:18:00,Completed,485
7649,26,16,Veg Biryani,20-10-2023,18:50:43,Completed,245
7650,31,9,Egg Curry,17-01-2023,00:17:25,Completed,350
7651,31,44,Chole Bhature,29-11-2023,16:13:18,Completed,373
7652,24,60,Rajma Chawal,21-06-2023,02:28:29,Completed,491
7653,27,51,Samosa,17-11-2023,00:18:03,Completed,431
7654,21,31,Prawn Masala,14-11-2023,19:19:02,Completed,300
7655,18,31,Chicken Burger,18-05-2023,12:55:28,Completed,322
7656,12,51,Paneer Butter Masala,30-09-2023,12:47:55,Completed,588
7657,30,47,Chicken Burger,24-01-2023,23:50:59,Completed,358
7658,15,57,Chicken Burger,11-05-2023,02:00:36,Completed,575
7659,13,49,Egg Curry,18-09-2023,18:25:16,Completed,252
7660,26,7,Masala Dosa,16-11-2023,22:58:12,Completed,248
7661,25,36,Paneer Lababdar,08-11-2023,02:49:56,Completed,246
7662,16,2,Prawn Masala,04-05-2023,12:06:59,Completed,474
7663,14,17,Egg Curry,31-07-2023,17:29:07,Completed,285
7664,30,36,Butter Chicken,21-02-2023,22:59:44,Completed,221
7665,12,47,Veg Biryani,26-08-2023,01:47:25,Completed,452
7666,23,17,Chicken Biryani,21-04-2023,11:59:52,Completed,574
7667,1,8,Paneer Butter Masala,13-01-2023,22:35:41,Completed,458
7668,11,31,Chicken Biryani,29-01-2023,12:54:31,Completed,323
7669,29,50,Paneer Lababdar,13-03-2023,01:28:25,Completed,214
7670,3,9,Mutton Biryani,21-12-2023,20:43:18,Completed,378
7671,3,30,Chole Bhature,08-04-2023,14:06:42,Completed,264
7672,24,43,Chicken Biryani,21-08-2023,02:44:51,Completed,436
7673,4,21,Veg Burger,03-01-2023,15:04:27,Completed,408
7674,32,53,Chicken Biryani,04-11-2023,09:31:54,Completed,174
7675,14,15,Chicken Burger,13-03-2023,18:53:30,Completed,598
7676,32,31,Egg Curry,26-07-2023,01:30:17,Completed,492
7677,27,7,Egg Curry,12-11-2023,04:36:32,Completed,327
7678,27,41,Rajma Chawal,28-11-2023,02:56:23,Completed,292
7679,11,22,Prawn Masala,26-02-2023,17:24:27,Completed,443
7680,16,16,Butter Chicken,26-11-2023,02:12:30,Completed,249
7681,8,55,Masala Dosa,23-10-2023,05:21:55,Completed,533
7682,14,1,Mutton Biryani,17-09-2023,23:20:30,Completed,492
7683,16,1,Rajma Chawal,22-11-2023,07:00:33,Completed,323
7684,16,27,Egg Curry,17-03-2023,06:46:20,Completed,190
7685,32,38,Paneer Lababdar,27-05-2023,06:40:34,Completed,462
7686,2,42,Chole Bhature,21-09-2023,00:29:00,Completed,472
7687,17,31,Paneer Butter Masala,25-10-2023,21:54:33,Completed,544
7688,9,54,Mutton Biryani,27-04-2023,06:31:58,Completed,356
7689,13,4,Butter Chicken,29-06-2023,06:28:23,Completed,246
7690,21,55,Paneer Lababdar,16-10-2023,15:27:13,Completed,282
7691,12,15,Chole Bhature,19-12-2023,10:48:10,Completed,399
7692,19,26,Veg Biryani,23-06-2023,19:25:47,Completed,507
7693,31,39,Veg Burger,02-05-2023,11:02:00,Completed,432
7694,12,5,Veg Biryani,13-05-2023,17:01:50,Completed,518
7695,29,51,Chicken Biryani,23-02-2023,06:40:19,Completed,404
7696,30,59,Chicken Biryani,07-12-2023,11:32:35,Completed,316
7697,14,10,Pasta Alfredo,22-12-2023,19:52:03,Completed,569
7698,27,10,Masala Dosa,17-01-2023,19:44:17,Completed,160
7699,32,16,Butter Chicken,14-07-2023,21:10:32,Completed,179
7700,17,3,Chole Bhature,17-09-2023,14:52:19,Completed,300
7701,5,28,Veg Biryani,14-01-2023,11:06:10,Completed,267
7702,1,55,Chicken Burger,13-08-2023,17:55:40,Completed,223
7703,5,14,Egg Curry,12-02-2023,19:50:28,Completed,496
7704,15,45,Veg Biryani,09-06-2023,01:01:30,Completed,313
7705,29,29,Prawn Masala,26-02-2023,17:33:04,Completed,369
7706,31,49,Chole Bhature,06-11-2023,04:46:50,Completed,496
7707,22,45,Veg Biryani,03-05-2023,03:51:40,Completed,292
7708,18,55,Egg Curry,11-07-2023,21:43:51,Completed,373
7709,11,51,Samosa,08-11-2023,08:20:15,Completed,562
7710,3,53,Rajma Chawal,08-08-2023,01:34:44,Completed,430
7711,3,47,Paneer Butter Masala,21-12-2023,17:02:48,Completed,550
7712,29,39,Prawn Masala,06-08-2023,13:47:11,Completed,232
7713,20,28,Prawn Masala,14-07-2023,14:38:16,Completed,436
7714,23,30,Chicken Burger,16-11-2023,04:01:45,Completed,282
7715,22,9,Veg Burger,17-06-2023,16:24:29,Completed,191
7716,28,37,Chicken Biryani,26-04-2023,22:42:46,Completed,581
7717,17,9,Chole Bhature,27-01-2023,08:39:11,Completed,595
7718,27,16,Paneer Butter Masala,30-08-2023,07:25:04,Completed,293
7719,33,19,Veg Burger,08-04-2023,17:34:32,Completed,180
7720,6,14,Paneer Lababdar,24-04-2023,11:27:12,Completed,336
7721,33,34,Chole Bhature,18-01-2023,13:54:42,Completed,562
7722,31,20,Veg Biryani,11-11-2023,00:39:24,Completed,499
7723,13,46,Samosa,23-06-2023,14:34:20,Completed,468
7724,28,50,Prawn Masala,04-07-2023,15:58:44,Completed,394
7725,19,29,Rajma Chawal,16-04-2023,09:34:03,Completed,430
7726,18,22,Samosa,14-05-2023,19:34:03,Completed,297
7727,12,45,Mutton Biryani,03-06-2023,06:47:58,Completed,525
7728,6,8,Paneer Lababdar,05-04-2023,20:05:55,Completed,487
7729,22,59,Rajma Chawal,19-05-2023,12:24:19,Completed,223
7730,10,18,Veg Biryani,13-06-2023,08:09:30,Completed,265
7731,17,16,Veg Burger,12-10-2023,17:44:25,Completed,397
7732,24,36,Paneer Lababdar,15-06-2023,03:15:38,Completed,302
7733,32,12,Egg Curry,22-08-2023,08:21:52,Completed,208
7734,25,19,Mutton Biryani,04-10-2023,10:33:45,Completed,327
7735,2,18,Rajma Chawal,28-08-2023,19:43:39,Completed,349
7736,15,9,Rajma Chawal,10-08-2023,15:46:08,Completed,352
7737,16,38,Rajma Chawal,10-02-2023,08:53:13,Completed,549
7738,24,23,Rajma Chawal,20-11-2023,06:41:39,Completed,510
7739,1,6,Butter Chicken,27-01-2023,18:32:15,Completed,251
7740,2,49,Butter Chicken,17-10-2023,08:14:30,Completed,279
7741,15,35,Prawn Masala,28-12-2023,01:25:12,Completed,269
7742,33,5,Mutton Biryani,26-09-2023,19:12:51,Completed,574
7743,5,7,Chicken Burger,26-08-2023,13:25:35,Completed,496
7744,12,53,Chicken Biryani,05-01-2023,07:50:27,Completed,305
7745,9,11,Pasta Alfredo,11-12-2023,08:37:31,Completed,520
7746,8,51,Egg Curry,15-07-2023,22:03:16,Completed,502
7747,3,49,Butter Chicken,01-02-2023,20:43:55,Completed,337
7748,9,15,Samosa,23-11-2023,10:09:34,Completed,175
7749,22,18,Paneer Butter Masala,01-08-2023,00:10:41,Completed,271
7750,1,16,Pasta Alfredo,02-05-2023,06:37:35,Completed,287
7751,13,35,Veg Burger,19-01-2023,15:56:10,Completed,445
7752,26,7,Butter Chicken,13-08-2023,08:39:46,Completed,511
7753,19,40,Chole Bhature,14-12-2023,19:07:27,Completed,216
7754,28,22,Masala Dosa,31-01-2023,10:03:06,Completed,420
7755,32,18,Masala Dosa,04-01-2023,09:37:51,Completed,350
7756,26,6,Paneer Lababdar,18-10-2023,02:11:54,Completed,414
7757,30,35,Chicken Burger,08-08-2023,22:37:27,Completed,191
7758,31,22,Chicken Biryani,26-09-2023,02:45:17,Completed,438
7759,24,9,Chicken Burger,02-04-2023,18:16:04,Completed,323
7760,6,47,Chicken Burger,12-08-2023,01:59:33,Completed,250
7761,7,40,Chole Bhature,11-06-2023,09:01:39,Completed,182
7762,15,33,Chole Bhature,03-06-2023,10:58:19,Completed,292
7763,21,20,Chicken Burger,28-06-2023,22:45:30,Completed,550
7764,5,8,Rajma Chawal,08-12-2023,09:08:39,Completed,225
7765,4,5,Veg Biryani,19-03-2023,01:57:32,Completed,519
7766,2,5,Rajma Chawal,26-01-2023,14:00:55,Completed,254
7767,31,8,Paneer Butter Masala,05-11-2023,14:33:25,Completed,167
7768,21,21,Paneer Lababdar,19-03-2023,10:54:20,Completed,211
7769,17,21,Pasta Alfredo,21-11-2023,00:20:28,Completed,442
7770,33,15,Veg Biryani,09-03-2023,20:48:21,Completed,228
7771,25,46,Chole Bhature,22-06-2023,17:44:39,Completed,290
7772,25,53,Pasta Alfredo,11-11-2023,01:21:07,Completed,163
7773,27,2,Rajma Chawal,23-07-2023,10:54:06,Completed,155
7774,33,49,Egg Curry,30-11-2023,06:58:10,Completed,173
7775,20,37,Pasta Alfredo,27-09-2023,11:40:54,Completed,471
7776,16,35,Pasta Alfredo,21-04-2023,19:51:40,Completed,524
7777,2,55,Chole Bhature,08-06-2023,06:19:12,Completed,223
7778,12,18,Masala Dosa,30-10-2023,08:24:30,Completed,377
7779,27,26,Prawn Masala,22-05-2023,02:03:53,Completed,493
7780,22,47,Samosa,08-06-2023,15:37:20,Completed,199
7781,13,34,Samosa,17-10-2023,06:40:03,Completed,397
7782,12,53,Paneer Butter Masala,12-10-2023,18:45:38,Completed,557
7783,4,3,Veg Biryani,11-06-2023,03:57:32,Completed,443
7784,18,30,Paneer Butter Masala,03-12-2023,18:51:49,Completed,241
7785,6,51,Chicken Burger,30-12-2023,06:59:56,Completed,335
7786,1,5,Paneer Lababdar,15-05-2023,15:09:33,Completed,204
7787,33,22,Masala Dosa,04-12-2023,09:40:53,Completed,425
7788,3,6,Mutton Biryani,12-03-2023,10:09:35,Completed,250
7789,18,48,Prawn Masala,15-04-2023,18:08:55,Completed,562
7790,33,37,Prawn Masala,26-09-2023,22:16:03,Completed,283
7791,1,29,Chicken Biryani,22-02-2023,02:15:44,Completed,274
7792,1,30,Veg Burger,12-07-2023,20:08:35,Completed,496
7793,15,34,Veg Biryani,29-10-2023,16:54:03,Completed,173
7794,10,27,Chicken Biryani,01-04-2023,08:58:57,Completed,432
7795,12,16,Samosa,29-04-2023,05:28:58,Completed,422
7796,18,2,Egg Curry,13-07-2023,04:00:17,Completed,322
7797,24,60,Veg Biryani,07-12-2023,08:33:58,Completed,378
